id,published_date,title,source,tags,crawl_date,tickers,day_name
94396186,2026-04-10 14:50:41.304000+00:00,Meta deve enfrentar em Massachusetts julgamento por vcio em jovens,reuters.com,"['2026:Ml_Kbn3Qn1H6', '2026:Ml_Kbn3Qn1H6:1', '2026:Ml_Kbn3Qn1H7', '2026:Ml_Kbn3Qn1H7:1', '2026:Ml_L6N40T0W6', '2026:Ml_L6N40T0W6:702591014', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn1H6', 'Usn:Kbn3Qn1H7', 'Usn:L6N40T0W6', 'Vguid:Tag:Reuters.Com']",2026-04-10 14:59:29.694511+00:00,"['googl', 'meta']",Friday
94396563,2026-04-10 14:50:15.579000+00:00,Tribunal dictamina que Meta debe enfrentar demanda por adiccin de jvenes presentada por Massachusetts,reuters.com,"['2026:Ml_Kbn3Qn1Gm', '2026:Ml_Kbn3Qn1Gm:1', '2026:Ml_Kbn3Qn1Gn', '2026:Ml_Kbn3Qn1Gn:1', '2026:Ml_L6N40T0Ue', '2026:Ml_L6N40T0Ue:1880375983', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn1Gm', 'Usn:Kbn3Qn1Gn', 'Usn:L6N40T0Ue', 'Vguid:Tag:Reuters.Com']",2026-04-10 15:11:28.765281+00:00,"['googl', 'meta']",Friday
94396726,2026-04-10 14:49:44.918000+00:00,Meta dovr rispondere in tribunale a accuse Massachusetts su dipendenza giovani,reuters.com,"['2026:Ml_Kbn3Qn1Go', '2026:Ml_Kbn3Qn1Go:1', '2026:Ml_Kbn3Qn1Gp', '2026:Ml_Kbn3Qn1Gp:1', '2026:Ml_L6N40T0Va', '2026:Ml_L6N40T0Va:1499677758', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn1Go', 'Usn:Kbn3Qn1Gp', 'Usn:L6N40T0Va', 'Vguid:Tag:Reuters.Com']",2026-04-10 15:17:31.609268+00:00,"['googl', 'meta']",Friday
94396107,2026-04-10 14:38:29.054000+00:00,Big Tech d suporte financeiro  energia nuclear por alta na demanda de IA,reuters.com,"['2026:Ml_Kbn3Qn1Fs', '2026:Ml_Kbn3Qn1Fs:1', '2026:Ml_Kbn3Qn1Ft', '2026:Ml_Kbn3Qn1Ft:1', '2026:Ml_L6N40T0Vf', '2026:Ml_L6N40T0Vf:821380434', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn1Fs', 'Usn:Kbn3Qn1Ft', 'Usn:L6N40T0Vf', 'Vguid:Tag:Reuters.Com']",2026-04-10 14:54:52.868864+00:00,"['amzn', 'googl', 'meta', 'oklo', 'smr']",Friday
94395198,2026-04-10 14:05:15.192000+00:00,"Meta must face youth addiction lawsuit by Massachusetts, court rules",reuters.com,"['2026:Ml_Kbn3Qn1C0', '2026:Ml_Kbn3Qn1C0:1', '2026:Ml_Kbn3Qn1C0:2', '2026:Ml_Kbn3Qn1C0:3', '2026:Ml_Kbn3Qn1C0:4', '2026:Ml_Kbn3Qn1C0:5', '2026:Ml_Kbn3Qn1C1', '2026:Ml_Kbn3Qn1C1:1', '2026:Ml_Kbn3Qn1C1:2', '2026:Ml_Kbn3Qn1C1:3', '2026:Ml_Kbn3Qn1C1:4', '2026:Ml_L1N3Ze0Eu', '2026:Ml_L1N3Ze0Eu:1572066153', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn1C0', 'Usn:Kbn3Qn1C1', 'Usn:L1N3Ze0Eu', 'Vguid:Tag:Reuters.Com']",2026-04-10 14:30:29.136209+00:00,"['googl', 'meta']",Friday
94393784,2026-04-10 13:22:17.414000+00:00,"CoreWeave’s New Junk Bond Jumps Amid Meta, Anthropic Deals",bloomberg.com,"['Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-10 13:31:29.932163+00:00,"['crwv', 'meta']",Friday
94393176,2026-04-10 12:58:48.275000+00:00,"CoreWeave strikes AI cloud deal with Anthropic, shares rise",reuters.com,"['2026:Ml_Kbn3Qn177', '2026:Ml_Kbn3Qn177:1', '2026:Ml_Kbn3Qn178', '2026:Ml_Kbn3Qn178:1', '2026:Ml_L4N40T0Vy', '2026:Ml_L4N40T0Vy:669225668', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn177', 'Usn:Kbn3Qn178', 'Usn:L4N40T0Vy', 'Vguid:Tag:Reuters.Com']",2026-04-10 13:17:14.630832+00:00,"['crwv', 'meta', 'msft', 'nvda']",Friday
94393257,2026-04-10 12:57:02.372000+00:00,Big Tech puntano su investimenti in nucleare nuova generazione mentre sale domanda energia IA,reuters.com,"['2026:Ml_Kbn3Qn12K', '2026:Ml_Kbn3Qn12K:1', '2026:Ml_Kbn3Qn12L', '2026:Ml_Kbn3Qn12L:1', '2026:Ml_L6N40T0Pg', '2026:Ml_L6N40T0Pg:522548603', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn12K', 'Usn:Kbn3Qn12L', 'Usn:L6N40T0Pg', 'Vguid:Tag:Reuters.Com']",2026-04-10 13:20:15.645143+00:00,"['amzn', 'googl', 'meta', 'oklo', 'smr']",Friday
94391530,2026-04-10 12:04:09.843000+00:00,Snap unit to use Qualcomm chips for upcoming AI smart glasses,reuters.com,"['2026:Ml_Kbn3Qn12A', '2026:Ml_Kbn3Qn12A:1', '2026:Ml_Kbn3Qn12B', '2026:Ml_Kbn3Qn12B:1', '2026:Ml_L4N40T0Pi', '2026:Ml_L4N40T0Pi:156547075', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn12A', 'Usn:Kbn3Qn12B', 'Usn:L4N40T0Pi', 'Vguid:Tag:Reuters.Com']",2026-04-10 12:27:28.359819+00:00,"['meta', 'qcom', 'snap']",Friday
94390511,2026-04-10 11:30:00.002000+00:00,Anthropic Agrees to Rent CoreWeave AI Capacity to Power Claude,bloomberg.com,"['Stock', 'Technology', 'Tiingo Top']",2026-04-10 11:42:46.004443+00:00,"['avgo', 'googl', 'meta', 'msft', 'nvda']",Friday
94389313,2026-04-10 10:36:55.556000+00:00,Big Tech puts financial heft behind next-gen nuclear power as AI demand surges,reuters.com,"['2026:Ml_Kbn3Qn0We', '2026:Ml_Kbn3Qn0We:1', '2026:Ml_Kbn3Qn0We:2', '2026:Ml_Kbn3Qn0Wf', '2026:Ml_Kbn3Qn0Wf:1', '2026:Ml_Kbn3Qn0Wf:2', '2026:Ml_L4N40K0X9', '2026:Ml_L4N40K0X9:1836946153', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn0We', 'Usn:Kbn3Qn0Wf', 'Usn:L4N40K0X9', 'Vguid:Tag:Reuters.Com']",2026-04-10 10:57:29.506018+00:00,"['amzn', 'googl', 'meta', 'oklo', 'smr']",Friday
94389261,2026-04-10 10:35:02+00:00,Retail Stock Traders Turn Into Sellers as Rally Spurs Skepticism,bloomberg.com,"['Consumer Cyclical', 'Stock', 'Technology', 'Tiingo Top']",2026-04-10 10:51:33.032223+00:00,"['aapl', 'meta', 'msft', 'nvda', 'tsla']",Friday
94388700,2026-04-10 10:07:44.647000+00:00,US utility stocks are off to their best start since 2019. Can they keep it up?,reuters.com,"['2026:Ml_Kbn3Qn0Ug', '2026:Ml_Kbn3Qn0Ug:1', '2026:Ml_Kbn3Qn0Uh', '2026:Ml_Kbn3Qn0Uh:1', '2026:Ml_L6N40Q15E', '2026:Ml_L6N40Q15E:2013339012', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn0Ug', 'Usn:Kbn3Qn0Uh', 'Usn:L6N40Q15E', 'Utilities', 'Vguid:Tag:Reuters.Com']",2026-04-10 10:28:24.629291+00:00,"['aep', 'd', 'duk', 'googl', 'meta', 'nee', 'xel']",Friday
94384830,2026-04-10 05:40:53.083000+00:00,TSMC’s Sales Beat Estimates After War Fails to Dent AI Demand,bloomberg.com,"['Consumer Cyclical', 'Stock', 'Technology', 'Tiingo Top']",2026-04-10 05:52:55.543352+00:00,"['amzn', 'avgo', 'googl', 'meta', 'msft']",Friday
94384417,2026-04-10 05:08:10.738000+00:00,Why investors can still believe in mean reversion,reuters.com,"['2026:Ml_L6N40S0U7', '2026:Ml_L6N40S0U7:630501677', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:L6N40S0U7', 'Vguid:Tag:Reuters.Com']",2026-04-10 05:17:24.845750+00:00,"['googl', 'meta']",Friday
94381233,2026-04-10 00:29:52.233000+00:00,"Indonesia sends letter of reprimand to YouTube over breach of social media curbs, minister says",reuters.com,"['2026:Ml_Kbn3Qn014', '2026:Ml_Kbn3Qn014:1', '2026:Ml_Kbn3Qn015', '2026:Ml_Kbn3Qn015:1', '2026:Ml_L4N40S0Xq', '2026:Ml_L4N40S0Xq:2131971698', 'Guid:Tag:Reuters.Com', 'Indonesia', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn014', 'Usn:Kbn3Qn015', 'Usn:L4N40S0Xq', 'Vguid:Tag:Reuters.Com']",2026-04-10 00:40:21.606275+00:00,"['googl', 'meta', 'rblx']",Friday
94380222,2026-04-09 23:20:41.933000+00:00,Meta pulls ads aimed at recruiting plaintiffs for social media addiction lawsuits,reuters.com,"['2026:Ml_Kbn3Qm2P3', '2026:Ml_Kbn3Qm2P3:1', '2026:Ml_Kbn3Qm2P3:2', '2026:Ml_Kbn3Qm2P4', '2026:Ml_Kbn3Qm2P4:1', '2026:Ml_Kbn3Qm2P4:2', '2026:Ml_L6N40S1A8', '2026:Ml_L6N40S1A8:806252191', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qm2P3', 'Usn:Kbn3Qm2P4', 'Usn:L6N40S1A8', 'Vguid:Tag:Reuters.Com']",2026-04-09 23:26:57.772865+00:00,"['googl', 'meta', 'snap']",Thursday
94380057,2026-04-09 23:01:21.545000+00:00,"Anthropic weighs building it own AI chips, sources say",reuters.com,"['2026:Ml_Kbn3Qm2Ok', '2026:Ml_Kbn3Qm2Ok:1', '2026:Ml_Kbn3Qm2Ok:2', '2026:Ml_Kbn3Qm2Ol', '2026:Ml_Kbn3Qm2Ol:1', '2026:Ml_Kbn3Qm2Ol:2', '2026:Ml_L6N40S1Dv', '2026:Ml_L6N40S1Dv:435029310', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qm2Ok', 'Usn:Kbn3Qm2Ol', 'Usn:L6N40S1Dv', 'Vguid:Tag:Reuters.Com']",2026-04-09 23:10:58.527229+00:00,"['amzn', 'avgo', 'googl', 'meta']",Thursday
94379781,2026-04-09 22:36:45.017000+00:00,Meta transfers top engineers into new AI tooling team,reuters.com,"['2026:Ml_Kbn3Qm2Nb', '2026:Ml_Kbn3Qm2Nb:1', '2026:Ml_Kbn3Qm2Nb:2', '2026:Ml_Kbn3Qm2Nc', '2026:Ml_Kbn3Qm2Nc:1', '2026:Ml_L6N40S1D4', '2026:Ml_L6N40S1D4:881540708', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qm2Nb', 'Usn:Kbn3Qm2Nc', 'Usn:L6N40S1D4', 'Vguid:Tag:Reuters.Com']",2026-04-09 22:56:20.444541+00:00,['meta'],Thursday
94379383,2026-04-09 22:23:48.312000+00:00,Oil Opens Higher With Focus on US-Iran Ceasefire: Markets Wrap,bloomberg.com,"['Energy', 'Iran', 'Stock', 'Technology', 'Tiingo Top']",2026-04-09 22:33:13.246317+00:00,"['cvx', 'intc', 'meta', 'orcl', 'xom']",Thursday
94372064,2026-04-09 17:45:00.617000+00:00,Meta e CoreWeave aprofundam parceria em nuvem de IA com novo acordo de US$21 bi,reuters.com,"['2026:Ml_Kbn3Qm25A', '2026:Ml_Kbn3Qm25A:1', '2026:Ml_Kbn3Qm25B', '2026:Ml_Kbn3Qm25B:1', '2026:Ml_L6N40S16O', '2026:Ml_L6N40S16O:1869194689', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qm25A', 'Usn:Kbn3Qm25B', 'Usn:L6N40S16O', 'Vguid:Tag:Reuters.Com']",2026-04-09 17:53:49.661536+00:00,"['crwv', 'meta', 'msft', 'nvda']",Thursday
94372654,2026-04-09 15:32:27.658000+00:00,"Meta, Amazon, X.AI Pressed by Key Senator on Child Exploitation",bloomberg.com,"['Consumer Cyclical', 'Stock', 'Technology', 'Tiingo Top']",2026-04-09 18:14:28.195640+00:00,"['amzn', 'meta']",Thursday
94364444,2026-04-09 13:51:46.631000+00:00,Wall Street pnalise par la fragilit de la trve au Moyen-Orient et des indicateurs mitigs,reuters.com,"['2026:Ml_Kbn3Qm1Ic', '2026:Ml_Kbn3Qm1Ic-Ofrbs', '2026:Ml_Kbn3Qm1Ic-Ofrbs:1', '2026:Ml_Kbn3Qm1Ic:1', '2026:Ml_Kbn3Qm1Id', '2026:Ml_Kbn3Qm1Id-Ofrbs', '2026:Ml_Kbn3Qm1Id-Ofrbs:1', '2026:Ml_Kbn3Qm1Id:1', '2026:Ml_L8N40S194', '2026:Ml_L8N40S194:1920593963', 'Energy', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qm1Ic', 'Usn:Kbn3Qm1Ic-Ofrbs', 'Usn:Kbn3Qm1Id', 'Usn:Kbn3Qm1Id-Ofrbs', 'Usn:L8N40S194', 'Vguid:Tag:Reuters.Com']",2026-04-09 14:06:30.722946+00:00,"['apld', 'crwv', 'cvx', 'meta']",Thursday
94362432,2026-04-09 12:52:19.725000+00:00,CoreWeave Tapping Junk Debt Market After Meta AI Computing Deal,bloomberg.com,"['Financial Services', 'Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-09 13:04:45.278986+00:00,"['crwv', 'gs', 'jpm', 'meta', 'ms']",Thursday
94361848,2026-04-09 12:46:09.752000+00:00,Meta e CoreWeave aprofundam parceria em nuvem de IA com novo acordo de US$21 bi,reuters.com,"['2026:Ml_Kbn3Qm1C3', '2026:Ml_Kbn3Qm1C3:1', '2026:Ml_Kbn3Qm1C4', '2026:Ml_Kbn3Qm1C4:1', '2026:Ml_L6N40S0Si', '2026:Ml_L6N40S0Si:1636588900', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qm1C3', 'Usn:Kbn3Qm1C4', 'Usn:L6N40S0Si', 'Vguid:Tag:Reuters.Com']",2026-04-09 12:55:49.520362+00:00,"['crwv', 'meta']",Thursday
94360861,2026-04-09 12:11:33.209000+00:00,"From OpenAI to Nvidia, firms channel billions into AI infrastructure as demand booms",reuters.com,"['2025:Ml_Kcn3L40Rl', '2025:Ml_Kcn3L40Rl:1', '2025:Ml_Kcn3L40Rl:2', '2025:Ml_Kcn3L40Rm', '2025:Ml_Kcn3L40Rm:1', '2025:Ml_Kcn3Lh13J', '2025:Ml_Kcn3Lh13J:1', '2025:Ml_Kcn3Lh13J:10', '2025:Ml_Kcn3Lh13J:11', '2025:Ml_Kcn3Lh13J:12', '2025:Ml_Kcn3Lh13J:13', '2025:Ml_Kcn3Lh13J:2', '2025:Ml_Kcn3Lh13J:3', '2025:Ml_Kcn3Lh13J:4', '2025:Ml_Kcn3Lh13J:5', '2025:Ml_Kcn3Lh13J:6', '2025:Ml_Kcn3Lh13J:7', '2025:Ml_Kcn3Lh13J:8', '2025:Ml_Kcn3Lh13J:9', '2025:Ml_Kcn3Lh13K', '2025:Ml_Kcn3Lh13K:1', '2025:Ml_Kcn3Lh13K:10', '2025:Ml_Kcn3Lh13K:2', '2025:Ml_Kcn3Lh13K:3', '2025:Ml_Kcn3Lh13K:4', '2025:Ml_Kcn3Lh13K:5', '2025:Ml_Kcn3Lh13K:6', '2025:Ml_Kcn3Lh13K:7', '2025:Ml_Kcn3Lh13K:8', '2025:Ml_Kcn3Lh13K:9', '2025:Ml_L3N3V91Ew', '2025:Ml_L3N3Vu0Lo', '2025:Ml_L3N3Vw0Wc', '2025:Ml_L4N3Wf0Yj', '2025:Ml_L4N3Wq1Q1', '2025:Ml_L4N3Wu1Bi', '2025:Ml_L4N3Xn0So', '2025:Ml_L6N3Xw09G', '2025:Ml_L6N3Y0094', '2026:Ml_L4N3Zk105', '2026:Ml_L4N3Zq1Ar', '2026:Ml_L4N40S0Ws', '2026:Ml_L4N40S0Ws:120809981', 'Consumer Cyclical', 'Financial Services', 'Guid:Tag:Reuters.Com', 'Real Estate', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kcn3L40Rl', 'Usn:Kcn3L40Rm', 'Usn:Kcn3Lh13J', 'Usn:Kcn3Lh13K', 'Usn:L3N3V91Ew', 'Usn:L3N3Vu0Lo', 'Usn:L3N3Vw0Wc', 'Usn:L4N3Wf0Yj', 'Usn:L4N3Wq1Q1', 'Usn:L4N3Wu1Bi', 'Usn:L4N3Xn0So', 'Usn:L4N3Zk105', 'Usn:L4N3Zq1Ar', 'Usn:L4N40S0Ws', 'Usn:L6N3Xw09G', 'Usn:L6N3Y0094', 'Vguid:Tag:Reuters.Com']",2026-04-09 12:30:46.397235+00:00,"['amd', 'amzn', 'avgo', 'blk', 'cohr', 'corz', 'crwv', 'dbrg', 'dis', 'googl', 'intc', 'lite', 'meta', 'msft', 'nbis', 'nvda', 'orcl', 'tsla']",Thursday
94360248,2026-04-09 12:01:38.555000+00:00,"OpenAI projects $2.5 billion in ad revenue this year, $100 billion by 2030, Axios reports",reuters.com,"['2026:Ml_Kbn3Qm16Q', '2026:Ml_Kbn3Qm16Q:1', '2026:Ml_Kbn3Qm16Q:2', '2026:Ml_Kbn3Qm16R', '2026:Ml_Kbn3Qm16R:1', '2026:Ml_Kbn3Qm16R:2', '2026:Ml_L4N40S0O7', '2026:Ml_L4N40S0O7:1298741181', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qm16Q', 'Usn:Kbn3Qm16R', 'Usn:L4N40S0O7', 'Vguid:Tag:Reuters.Com']",2026-04-09 12:11:58.317650+00:00,"['googl', 'meta']",Thursday
94359115,2026-04-09 11:19:45.552000+00:00,Coreweave Expands Meta Deal for AI Computing to $21 Billion,bloomberg.com,"['Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-09 11:29:20.707216+00:00,"['crwv', 'meta', 'nbis', 'nvda']",Thursday
94359554,2026-04-09 11:14:23.050000+00:00,CoreWeave signs $21 billion AI cloud deal with Meta,reuters.com,"['2026:Ml_Kbn3Qm11Y', '2026:Ml_Kbn3Qm11Y:1', '2026:Ml_Kbn3Qm11Y:2', '2026:Ml_Kbn3Qm11Y:3', '2026:Ml_Kbn3Qm11Z', '2026:Ml_Kbn3Qm11Z:1', '2026:Ml_Kbn3Qm11Z:2', '2026:Ml_Kbn3Qm11Z:3', '2026:Ml_L4N40S0Th', '2026:Ml_L4N40S0Ts', '2026:Ml_L4N40S0Ts:1683847012', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qm11Y', 'Usn:Kbn3Qm11Z', 'Usn:L4N40S0Th', 'Usn:L4N40S0Ts', 'Vguid:Tag:Reuters.Com']",2026-04-09 11:46:55.634766+00:00,"['crwv', 'meta']",Thursday
94357890,2026-04-09 10:36:37.203000+00:00,Nvidia Shares Near Level Where Technical Traders See a Breakout,bloomberg.com,"['Stock', 'Technology', 'Tiingo Top']",2026-04-09 10:48:24.579038+00:00,"['meta', 'nvda']",Thursday
94353863,2026-04-09 05:51:37.089000+00:00,"Tata Consultancy Will See Outsized Move on Results, Options Show",bloomberg.com,"['Stock', 'Technology', 'Tiingo Top']",2026-04-09 06:06:44.495171+00:00,['meta'],Thursday
94352503,2026-04-09 04:00:17.932000+00:00,"UAE’s AI Champion Presses On With Expansion, Looking Past Iran War",bloomberg.com,"['Consumer Cyclical', 'Healthcare', 'Iran', 'Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-09 04:02:30.078058+00:00,"['amzn', 'crwv', 'ilmn', 'meta', 'nvda']",Thursday
94349577,2026-04-08 23:11:53.455000+00:00,Pimco Seeks to Sell Parts of $14 Billion Oracle Data Center Debt,bloomberg.com,"['Financial Services', 'Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-08 23:20:22.413168+00:00,"['bac', 'bx', 'meta', 'orcl', 'owl']",Wednesday
94349277,2026-04-08 22:57:42.060000+00:00,Global Markets on Edge as Iran Says Ceasefire Violated,bloomberg.com,"['Financial Services', 'Iran', 'Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-08 23:00:35.088386+00:00,"['mco', 'meta', 'owl']",Wednesday
94348892,2026-04-08 22:17:00.303000+00:00,US Futures Waver as Iran Says Ceasefire Violated: Markets Wrap,bloomberg.com,"['Energy', 'Industrials', 'Iran', 'Stock', 'Technology', 'Tiingo Top']",2026-04-08 22:30:31.151819+00:00,"['dal', 'meta', 'xom']",Wednesday
94348285,2026-04-08 21:01:29.151000+00:00,World’s Richest Notch Second-Biggest One-Day Gain on Iran Tumult,bloomberg.com,"['Iran', 'Stock', 'Technology', 'Tiingo Top']",2026-04-08 21:53:17.616399+00:00,"['googl', 'meta']",Wednesday
94347168,2026-04-08 21:00:04.811000+00:00,Singapore’s New Worker Dorm Tests Government’s Public Health Pledge,bloomberg.com,"['Financial Services', 'Singapore', 'Stock', 'Technology', 'Tiingo Top']",2026-04-08 21:02:51.486972+00:00,"['bx', 'meta']",Wednesday
94345123,2026-04-08 20:00:06.880000+00:00,India’s Equity ManiaMeetsIts Match in Psychology,bloomberg.com,"['Consumer Defensive', 'India', 'Stock', 'Technology', 'Tiingo Top']",2026-04-08 20:05:31.933301+00:00,"['googl', 'meta', 'wmt']",Wednesday
94344149,2026-04-08 19:10:54.199000+00:00,Meta revela 1 modelo de IA de equipe de superinteligncia,reuters.com,"['2026:Ml_Kbn3Ql29Z', '2026:Ml_Kbn3Ql29Z:1', '2026:Ml_Kbn3Ql2A0', '2026:Ml_Kbn3Ql2A0:1', '2026:Ml_L6N40R1Dv', '2026:Ml_L6N40R1Dv:1017806345', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Ql29Z', 'Usn:Kbn3Ql2A0', 'Usn:L6N40R1Dv', 'Vguid:Tag:Reuters.Com']",2026-04-08 19:25:24.931955+00:00,['meta'],Wednesday
94341916,2026-04-08 17:47:26.641000+00:00,ICE’s Phone Spyware Plans Face Questions From US Lawmaker,bloomberg.com,"['Consumer Cyclical', 'Stock', 'Technology', 'Tiingo Top']",2026-04-08 17:51:27.851628+00:00,"['aapl', 'amzn', 'csco', 'meta', 'msft']",Wednesday
94340161,2026-04-08 16:42:09.535000+00:00,Meta revela primeiro modelo de IA de sua equipe de superinteligncia,reuters.com,"['2026:Ml_Kbn3Ql1Zl', '2026:Ml_Kbn3Ql1Zl:1', '2026:Ml_Kbn3Ql1Zm', '2026:Ml_Kbn3Ql1Zm:1', '2026:Ml_L6N40R184', '2026:Ml_L6N40R184:1896741840', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Ql1Zl', 'Usn:Kbn3Ql1Zm', 'Usn:L6N40R184', 'Vguid:Tag:Reuters.Com']",2026-04-08 17:00:39.675674+00:00,['meta'],Wednesday
94339913,2026-04-08 16:33:18.277000+00:00,Meta presenta el primer modelo de IA de su equipo de superinteligencia,reuters.com,"['2026:Ml_Kbn3Ql1Yg', '2026:Ml_Kbn3Ql1Yg:1', '2026:Ml_Kbn3Ql1Yh', '2026:Ml_Kbn3Ql1Yh:1', '2026:Ml_L6N40R17G', '2026:Ml_L6N40R17G:93387376', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Ql1Yg', 'Usn:Kbn3Ql1Yh', 'Usn:L6N40R17G', 'Vguid:Tag:Reuters.Com']",2026-04-08 16:53:46.959310+00:00,['meta'],Wednesday
