id,publishedDate,title,url,description,source,tags,crawlDate,tickers
94483024,2026-04-14T16:01:45.028000Z,Italy court allows class action against Meta over Facebook data scraping,https://www.reuters.com/sustainability/boards-policy-regulation/italy-court-allows-class-action-against-meta-over-facebook-data-scraping-2026-04-14/,,reuters.com,"['2026:Ml_Kbn3Qr1Y1', '2026:Ml_Kbn3Qr1Y1:1', '2026:Ml_Kbn3Qr1Y1:2', '2026:Ml_Kbn3Qr1Y2', '2026:Ml_Kbn3Qr1Y2:1', '2026:Ml_L8N40X1Sh', '2026:Ml_L8N40X1Sh:1393439682', 'Guid:Tag:Reuters.Com', 'Italy', 'Stock', 'Technology', 'Usn:Kbn3Qr1Y1', 'Usn:Kbn3Qr1Y2', 'Usn:L8N40X1Sh', 'Vguid:Tag:Reuters.Com']",2026-04-14T16:40:17.012622Z,['meta']
94482187,2026-04-14T16:00:09.630000Z,Tribunale Milano ammette class action contro Meta per furto dati Facebook,https://www.reuters.com/it/azienda/tribunale-milano-ammette-class-action-contro-meta-per-furto-dati-facebook-2026-04-14/,,reuters.com,"['2026:Ml_Kbn3Qr1Zg', '2026:Ml_Kbn3Qr1Zg:1', '2026:Ml_Kbn3Qr1Zh', '2026:Ml_Kbn3Qr1Zh:1', '2026:Ml_L8N40X1Wv', '2026:Ml_L8N40X1Wv:222685395', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qr1Zg', 'Usn:Kbn3Qr1Zh', 'Usn:L8N40X1Wv', 'Vguid:Tag:Reuters.Com']",2026-04-14T16:12:20.652556Z,['meta']
94477131,2026-04-14T13:15:12.271000Z,"South Africa wins record investment pledges, but delivery gap persists",https://www.reuters.com/world/africa/south-africa-wins-record-investment-pledges-delivery-gap-persists-2026-04-14/,,reuters.com,"['2026:Ml_Kbn3Qr1Fh', '2026:Ml_Kbn3Qr1Fh:1', '2026:Ml_Kbn3Qr1Fi', '2026:Ml_Kbn3Qr1Fi:1', '2026:Ml_L6N40R0O6', '2026:Ml_L6N40R0O6:72580519', '2026:Ml_M1L6N40R0O6', '2026:Ml_M1L6N40R0O6:72580519', 'Financial Services', 'Guid:Tag:Reuters.Com', 'South Africa', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qr1Fh', 'Usn:Kbn3Qr1Fi', 'Usn:L6N40R0O6', 'Usn:M1L6N40R0O6', 'Vguid:Tag:Reuters.Com']",2026-04-14T13:44:34.067491Z,"['meta', 'prx', 'uber', 'v']"
94466897,2026-04-14T07:25:44.071000Z,FT: Investoren zweifeln an Bewertung von OpenAI - Fehlende Strategie,https://www.reuters.com/de/firma/ft-investoren-zweifeln-an-bewertung-von-openai-fehlende-strategie-2026-04-14/,,reuters.com,"['2026:Ml_Kbn3Qr0Ka', '2026:Ml_Kbn3Qr0Ka:1', '2026:Ml_Kbn3Qr0Kb', '2026:Ml_Kbn3Qr0Kb:1', '2026:Ml_L8N40X0C9', '2026:Ml_L8N40X0C9:1637347023', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qr0Ka', 'Usn:Kbn3Qr0Kb', 'Usn:L8N40X0C9', 'Vguid:Tag:Reuters.Com']",2026-04-14T07:38:37.940499Z,"['googl', 'ibm', 'meta', 'msft', 'nvda']"
94450005,2026-04-13T16:42:25.480000Z,"Meta deve superar Google em receita de anncios digitais pela 1 vez, diz Emarketer",https://www.reuters.com/pt/tecnologia/K5YJBXKDH5M4DIV764GG33S2ZY-2026-04-13/,,reuters.com,"['2026:Ml_Kbn3Qq1Ti', '2026:Ml_Kbn3Qq1Ti:1', '2026:Ml_Kbn3Qq1Tj', '2026:Ml_Kbn3Qq1Tj:1', '2026:Ml_L6N40W10Y', '2026:Ml_L6N40W10Y:348946842', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qq1Ti', 'Usn:Kbn3Qq1Tj', 'Usn:L6N40W10Y', 'Vguid:Tag:Reuters.Com']",2026-04-13T16:53:35.452325Z,"['amzn', 'goog', 'googl', 'meta', 'pins', 'snap']"
94448485,2026-04-13T15:51:43.738000Z,"Meta poised to surpass Google in digital ad revenue for first time, report says",https://www.reuters.com/business/media-telecom/meta-poised-surpass-google-digital-ad-revenue-first-time-report-says-2026-04-13/,,reuters.com,"['2026:Ml_Kbn3Qq1O5', '2026:Ml_Kbn3Qq1O5:1', '2026:Ml_Kbn3Qq1O5:2', '2026:Ml_Kbn3Qq1O6', '2026:Ml_Kbn3Qq1O6:1', '2026:Ml_L4N40W184', '2026:Ml_L4N40W184:1820548592', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qq1O5', 'Usn:Kbn3Qq1O6', 'Usn:L4N40W184', 'Vguid:Tag:Reuters.Com']",2026-04-13T16:14:36.047716Z,"['amzn', 'goog', 'googl', 'meta', 'pins', 'snap']"
94439046,2026-04-13T11:41:34.427000Z,Starmer dice que redes sociales deben poner fin al deslizamiento infinito en las pantallas,https://www.reuters.com/es/tecnolog%C3%ADa/JFIHWXCJ7FKZFEFC4KOEVUQWFA-2026-04-13/,,reuters.com,"['2026:Ml_Kbn3Qq11E', '2026:Ml_Kbn3Qq11E:1', '2026:Ml_Kbn3Qq11F', '2026:Ml_Kbn3Qq11F:1', '2026:Ml_L6N40W0Nq', '2026:Ml_L6N40W0Nq:684081997', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qq11E', 'Usn:Kbn3Qq11F', 'Usn:L6N40W0Nq', 'Vguid:Tag:Reuters.Com']",2026-04-13T12:01:24.913150Z,['meta']
94438338,2026-04-13T11:21:08.243000Z,"Social media platforms need to stop never-ending scrolling, UK's Starmer says",https://www.reuters.com/business/media-telecom/social-media-platforms-need-stop-never-ending-scrolling-uks-starmer-says-2026-04-13/,,reuters.com,"['2026:Ml_Kbn3Qq108', '2026:Ml_Kbn3Qq108:1', '2026:Ml_Kbn3Qq109', '2026:Ml_Kbn3Qq109:1', '2026:Ml_L8N40W0O7', '2026:Ml_L8N40W0O7:1686280754', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qq108', 'Usn:Kbn3Qq109', 'Usn:L8N40W0O7', 'Vguid:Tag:Reuters.Com']",2026-04-13T11:41:20.162257Z,['meta']
94425439,2026-04-12T14:00:01.594000Z,"Apple AI Glasses Will Rival Meta’s With Several Styles, Oval Cameras",https://www.bloomberg.com/news/newsletters/2026-04-12/apple-ai-smart-glasses-features-styles-colors-cameras-giannandrea-leaving-mnvtz4yg,,bloomberg.com,"['Stock', 'Technology', 'Tiingo Top']",2026-04-12T14:04:07.283449Z,"['aapl', 'googl', 'meta']"
94421187,2026-04-12T02:29:47.400000Z,"Philippines Asks Facebook to Curb Fake News, Warns of Legal Move",https://www.bloomberg.com/news/articles/2026-04-12/philippines-asks-facebook-to-curb-fake-news-warns-of-legal-move,,bloomberg.com,"['Philippines', 'Stock', 'Technology', 'Tiingo Top']",2026-04-12T03:30:37.704263Z,['meta']
94409764,2026-04-11T01:04:28.312000Z,Former OpenAI Stargate Leaders Plan to Join Meta Platforms,https://www.bloomberg.com/news/articles/2026-04-11/former-openai-stargate-leaders-plan-to-join-meta-platforms,,bloomberg.com,"['Stock', 'Technology', 'Tiingo Top']",2026-04-11T02:05:58.487172Z,"['intc', 'meta', 'orcl']"
94402084,2026-04-10T18:33:33.711000Z,CoreWeave vende capacidade de computao para Anthropic,https://www.reuters.com/pt/tecnologia/F5SOEHHJUVOO3O3NS232RVBC4M-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn1Yk', '2026:Ml_Kbn3Qn1Yk:1', '2026:Ml_Kbn3Qn1Yl', '2026:Ml_Kbn3Qn1Yl:1', '2026:Ml_L6N40T13I', '2026:Ml_L6N40T13I:494081492', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn1Yk', 'Usn:Kbn3Qn1Yl', 'Usn:L6N40T13I', 'Vguid:Tag:Reuters.Com']",2026-04-10T18:37:25.493031Z,"['avgo', 'crwv', 'googl', 'meta', 'msft', 'nvda']"
94400602,2026-04-10T17:20:09.548000Z,Snap usar chips da Qualcomm em futuros culos inteligentes com IA,https://www.reuters.com/pt/tecnologia/RZVKAQFNGRNG5CAGI4D4LVHI2U-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn1Tt', '2026:Ml_Kbn3Qn1Tt:1', '2026:Ml_Kbn3Qn1Tu', '2026:Ml_Kbn3Qn1Tu:1', '2026:Ml_L6N40T112', '2026:Ml_L6N40T112:251278653', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn1Tt', 'Usn:Kbn3Qn1Tu', 'Usn:L6N40T112', 'Vguid:Tag:Reuters.Com']",2026-04-10T17:26:31.464895Z,"['meta', 'qcom', 'snap']"
94397324,2026-04-10T15:17:10.210000Z,AI struggles to model for angry Main Street mobs,https://www.reuters.com/commentary/breakingviews/ai-struggles-model-angry-main-street-mobs-2026-04-10/,,reuters.com,"['2026:Ml_L6N40P0Ga', '2026:Ml_L6N40P0Ga:1006545451', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:L6N40P0Ga', 'Vguid:Tag:Reuters.Com']",2026-04-10T15:37:31.213014Z,"['amzn', 'meta', 'msft']"
94396186,2026-04-10T14:50:41.304000Z,Meta deve enfrentar em Massachusetts julgamento por vcio em jovens,https://www.reuters.com/pt/tecnologia/RW3KBXMY2NN4TD6N53SLCVMEWM-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn1H6', '2026:Ml_Kbn3Qn1H6:1', '2026:Ml_Kbn3Qn1H7', '2026:Ml_Kbn3Qn1H7:1', '2026:Ml_L6N40T0W6', '2026:Ml_L6N40T0W6:702591014', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn1H6', 'Usn:Kbn3Qn1H7', 'Usn:L6N40T0W6', 'Vguid:Tag:Reuters.Com']",2026-04-10T14:59:29.694511Z,"['googl', 'meta']"
94396563,2026-04-10T14:50:15.579000Z,Tribunal dictamina que Meta debe enfrentar demanda por adiccin de jvenes presentada por Massachusetts,https://www.reuters.com/es/negocio/I5SEVIFWYBOM3KOKG6NZKZYJDY-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn1Gm', '2026:Ml_Kbn3Qn1Gm:1', '2026:Ml_Kbn3Qn1Gn', '2026:Ml_Kbn3Qn1Gn:1', '2026:Ml_L6N40T0Ue', '2026:Ml_L6N40T0Ue:1880375983', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn1Gm', 'Usn:Kbn3Qn1Gn', 'Usn:L6N40T0Ue', 'Vguid:Tag:Reuters.Com']",2026-04-10T15:11:28.765281Z,"['googl', 'meta']"
94396726,2026-04-10T14:49:44.918000Z,Meta dovr rispondere in tribunale a accuse Massachusetts su dipendenza giovani,https://www.reuters.com/it/azienda/meta-dovr-rispondere-tribunale-accuse-massachusetts-su-dipendenza-giovani-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn1Go', '2026:Ml_Kbn3Qn1Go:1', '2026:Ml_Kbn3Qn1Gp', '2026:Ml_Kbn3Qn1Gp:1', '2026:Ml_L6N40T0Va', '2026:Ml_L6N40T0Va:1499677758', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn1Go', 'Usn:Kbn3Qn1Gp', 'Usn:L6N40T0Va', 'Vguid:Tag:Reuters.Com']",2026-04-10T15:17:31.609268Z,"['googl', 'meta']"
94396107,2026-04-10T14:38:29.054000Z,Big Tech d suporte financeiro  energia nuclear por alta na demanda de IA,https://www.reuters.com/pt/tecnologia/7N5TCE3ESNO7ZCNMIGO3NNBEZQ-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn1Fs', '2026:Ml_Kbn3Qn1Fs:1', '2026:Ml_Kbn3Qn1Ft', '2026:Ml_Kbn3Qn1Ft:1', '2026:Ml_L6N40T0Vf', '2026:Ml_L6N40T0Vf:821380434', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn1Fs', 'Usn:Kbn3Qn1Ft', 'Usn:L6N40T0Vf', 'Vguid:Tag:Reuters.Com']",2026-04-10T14:54:52.868864Z,"['amzn', 'googl', 'meta', 'oklo', 'smr']"
94395198,2026-04-10T14:05:15.192000Z,"Meta must face youth addiction lawsuit by Massachusetts, court rules",https://www.reuters.com/world/meta-must-face-youth-addiction-lawsuit-by-massachusetts-court-rules-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn1C0', '2026:Ml_Kbn3Qn1C0:1', '2026:Ml_Kbn3Qn1C0:2', '2026:Ml_Kbn3Qn1C0:3', '2026:Ml_Kbn3Qn1C0:4', '2026:Ml_Kbn3Qn1C0:5', '2026:Ml_Kbn3Qn1C1', '2026:Ml_Kbn3Qn1C1:1', '2026:Ml_Kbn3Qn1C1:2', '2026:Ml_Kbn3Qn1C1:3', '2026:Ml_Kbn3Qn1C1:4', '2026:Ml_L1N3Ze0Eu', '2026:Ml_L1N3Ze0Eu:1572066153', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn1C0', 'Usn:Kbn3Qn1C1', 'Usn:L1N3Ze0Eu', 'Vguid:Tag:Reuters.Com']",2026-04-10T14:30:29.136209Z,"['googl', 'meta']"
94393784,2026-04-10T13:22:17.414000Z,"CoreWeave’s New Junk Bond Jumps Amid Meta, Anthropic Deals",https://www.bloomberg.com/news/articles/2026-04-10/coreweave-s-new-junk-bond-jumps-amid-meta-anthropic-deals,,bloomberg.com,"['Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-10T13:31:29.932163Z,"['crwv', 'meta']"
94393176,2026-04-10T12:58:48.275000Z,"CoreWeave strikes AI cloud deal with Anthropic, shares rise",https://www.reuters.com/legal/transactional/coreweave-strikes-ai-cloud-deal-with-anthropic-shares-rise-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn177', '2026:Ml_Kbn3Qn177:1', '2026:Ml_Kbn3Qn178', '2026:Ml_Kbn3Qn178:1', '2026:Ml_L4N40T0Vy', '2026:Ml_L4N40T0Vy:669225668', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn177', 'Usn:Kbn3Qn178', 'Usn:L4N40T0Vy', 'Vguid:Tag:Reuters.Com']",2026-04-10T13:17:14.630832Z,"['crwv', 'meta', 'msft', 'nvda']"
94393257,2026-04-10T12:57:02.372000Z,Big Tech puntano su investimenti in nucleare nuova generazione mentre sale domanda energia IA,https://www.reuters.com/it/azienda/big-tech-puntano-su-investimenti-nucleare-nuova-generazione-mentre-sale-domanda-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn12K', '2026:Ml_Kbn3Qn12K:1', '2026:Ml_Kbn3Qn12L', '2026:Ml_Kbn3Qn12L:1', '2026:Ml_L6N40T0Pg', '2026:Ml_L6N40T0Pg:522548603', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn12K', 'Usn:Kbn3Qn12L', 'Usn:L6N40T0Pg', 'Vguid:Tag:Reuters.Com']",2026-04-10T13:20:15.645143Z,"['amzn', 'googl', 'meta', 'oklo', 'smr']"
94391530,2026-04-10T12:04:09.843000Z,Snap unit to use Qualcomm chips for upcoming AI smart glasses,https://www.reuters.com/sustainability/sustainable-finance-reporting/snap-unit-use-qualcomm-chips-upcoming-ai-smart-glasses-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn12A', '2026:Ml_Kbn3Qn12A:1', '2026:Ml_Kbn3Qn12B', '2026:Ml_Kbn3Qn12B:1', '2026:Ml_L4N40T0Pi', '2026:Ml_L4N40T0Pi:156547075', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn12A', 'Usn:Kbn3Qn12B', 'Usn:L4N40T0Pi', 'Vguid:Tag:Reuters.Com']",2026-04-10T12:27:28.359819Z,"['meta', 'qcom', 'snap']"
94390511,2026-04-10T11:30:00.002000Z,Anthropic Agrees to Rent CoreWeave AI Capacity to Power Claude,https://www.bloomberg.com/news/articles/2026-04-10/anthropic-agrees-to-rent-coreweave-ai-capacity-to-power-claude,,bloomberg.com,"['Stock', 'Technology', 'Tiingo Top']",2026-04-10T11:42:46.004443Z,"['avgo', 'googl', 'meta', 'msft', 'nvda']"
94389313,2026-04-10T10:36:55.556000Z,Big Tech puts financial heft behind next-gen nuclear power as AI demand surges,https://www.reuters.com/legal/litigation/big-tech-puts-financial-heft-behind-next-gen-nuclear-power-ai-demand-surges-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn0We', '2026:Ml_Kbn3Qn0We:1', '2026:Ml_Kbn3Qn0We:2', '2026:Ml_Kbn3Qn0Wf', '2026:Ml_Kbn3Qn0Wf:1', '2026:Ml_Kbn3Qn0Wf:2', '2026:Ml_L4N40K0X9', '2026:Ml_L4N40K0X9:1836946153', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn0We', 'Usn:Kbn3Qn0Wf', 'Usn:L4N40K0X9', 'Vguid:Tag:Reuters.Com']",2026-04-10T10:57:29.506018Z,"['amzn', 'googl', 'meta', 'oklo', 'smr']"
94389261,2026-04-10T10:35:02Z,Retail Stock Traders Turn Into Sellers as Rally Spurs Skepticism,https://www.bloomberg.com/news/articles/2026-04-10/retail-stock-traders-turn-to-sellers-as-rally-spurs-skepticism,,bloomberg.com,"['Consumer Cyclical', 'Stock', 'Technology', 'Tiingo Top']",2026-04-10T10:51:33.032223Z,"['aapl', 'meta', 'msft', 'nvda', 'tsla']"
94388700,2026-04-10T10:07:44.647000Z,US utility stocks are off to their best start since 2019. Can they keep it up?,https://www.reuters.com/business/us-utility-stocks-are-off-their-best-start-since-2019-can-they-keep-it-up-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn0Ug', '2026:Ml_Kbn3Qn0Ug:1', '2026:Ml_Kbn3Qn0Uh', '2026:Ml_Kbn3Qn0Uh:1', '2026:Ml_L6N40Q15E', '2026:Ml_L6N40Q15E:2013339012', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qn0Ug', 'Usn:Kbn3Qn0Uh', 'Usn:L6N40Q15E', 'Utilities', 'Vguid:Tag:Reuters.Com']",2026-04-10T10:28:24.629291Z,"['aep', 'd', 'duk', 'googl', 'meta', 'nee', 'xel']"
94384830,2026-04-10T05:40:53.083000Z,TSMC’s Sales Beat Estimates After War Fails to Dent AI Demand,https://www.bloomberg.com/news/articles/2026-04-10/tsmc-s-sales-beat-estimates-after-war-fails-to-dent-ai-demand,,bloomberg.com,"['Consumer Cyclical', 'Stock', 'Technology', 'Tiingo Top']",2026-04-10T05:52:55.543352Z,"['amzn', 'avgo', 'googl', 'meta', 'msft']"
94384417,2026-04-10T05:08:10.738000Z,Why investors can still believe in mean reversion,https://www.reuters.com/commentary/breakingviews/why-investors-can-still-believe-mean-reversion-2026-04-10/,,reuters.com,"['2026:Ml_L6N40S0U7', '2026:Ml_L6N40S0U7:630501677', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:L6N40S0U7', 'Vguid:Tag:Reuters.Com']",2026-04-10T05:17:24.845750Z,"['googl', 'meta']"
94381233,2026-04-10T00:29:52.233000Z,"Indonesia sends letter of reprimand to YouTube over breach of social media curbs, minister says",https://www.reuters.com/legal/litigation/indonesia-sends-letter-reprimand-youtube-over-breach-social-media-curbs-minister-2026-04-10/,,reuters.com,"['2026:Ml_Kbn3Qn014', '2026:Ml_Kbn3Qn014:1', '2026:Ml_Kbn3Qn015', '2026:Ml_Kbn3Qn015:1', '2026:Ml_L4N40S0Xq', '2026:Ml_L4N40S0Xq:2131971698', 'Guid:Tag:Reuters.Com', 'Indonesia', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qn014', 'Usn:Kbn3Qn015', 'Usn:L4N40S0Xq', 'Vguid:Tag:Reuters.Com']",2026-04-10T00:40:21.606275Z,"['googl', 'meta', 'rblx']"
94380222,2026-04-09T23:20:41.933000Z,Meta pulls ads aimed at recruiting plaintiffs for social media addiction lawsuits,https://www.reuters.com/sustainability/society-equity/meta-pulls-ads-aimed-recruiting-plaintiffs-social-media-addiction-lawsuits-2026-04-09/,,reuters.com,"['2026:Ml_Kbn3Qm2P3', '2026:Ml_Kbn3Qm2P3:1', '2026:Ml_Kbn3Qm2P3:2', '2026:Ml_Kbn3Qm2P4', '2026:Ml_Kbn3Qm2P4:1', '2026:Ml_Kbn3Qm2P4:2', '2026:Ml_L6N40S1A8', '2026:Ml_L6N40S1A8:806252191', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qm2P3', 'Usn:Kbn3Qm2P4', 'Usn:L6N40S1A8', 'Vguid:Tag:Reuters.Com']",2026-04-09T23:26:57.772865Z,"['googl', 'meta', 'snap']"
94380057,2026-04-09T23:01:21.545000Z,"Anthropic weighs building it own AI chips, sources say",https://www.reuters.com/business/anthropic-weighs-building-it-own-ai-chips-sources-say-2026-04-09/,,reuters.com,"['2026:Ml_Kbn3Qm2Ok', '2026:Ml_Kbn3Qm2Ok:1', '2026:Ml_Kbn3Qm2Ok:2', '2026:Ml_Kbn3Qm2Ol', '2026:Ml_Kbn3Qm2Ol:1', '2026:Ml_Kbn3Qm2Ol:2', '2026:Ml_L6N40S1Dv', '2026:Ml_L6N40S1Dv:435029310', 'Consumer Cyclical', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qm2Ok', 'Usn:Kbn3Qm2Ol', 'Usn:L6N40S1Dv', 'Vguid:Tag:Reuters.Com']",2026-04-09T23:10:58.527229Z,"['amzn', 'avgo', 'googl', 'meta']"
94379781,2026-04-09T22:36:45.017000Z,Meta transfers top engineers into new AI tooling team,https://www.reuters.com/technology/meta-transfers-top-engineers-into-new-ai-tooling-team-2026-04-09/,,reuters.com,"['2026:Ml_Kbn3Qm2Nb', '2026:Ml_Kbn3Qm2Nb:1', '2026:Ml_Kbn3Qm2Nb:2', '2026:Ml_Kbn3Qm2Nc', '2026:Ml_Kbn3Qm2Nc:1', '2026:Ml_L6N40S1D4', '2026:Ml_L6N40S1D4:881540708', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qm2Nb', 'Usn:Kbn3Qm2Nc', 'Usn:L6N40S1D4', 'Vguid:Tag:Reuters.Com']",2026-04-09T22:56:20.444541Z,['meta']
94379383,2026-04-09T22:23:48.312000Z,Oil Opens Higher With Focus on US-Iran Ceasefire: Markets Wrap,https://www.bloomberg.com/news/articles/2026-04-09/stock-market-today-dow-s-p-live-updates,,bloomberg.com,"['Energy', 'Iran', 'Stock', 'Technology', 'Tiingo Top']",2026-04-09T22:33:13.246317Z,"['cvx', 'intc', 'meta', 'orcl', 'xom']"
94372064,2026-04-09T17:45:00.617000Z,Meta e CoreWeave aprofundam parceria em nuvem de IA com novo acordo de US$21 bi,https://www.reuters.com/pt/negocio/6C4O42U7NNNLTH77N4GGRXFUO4-2026-04-09/,,reuters.com,"['2026:Ml_Kbn3Qm25A', '2026:Ml_Kbn3Qm25A:1', '2026:Ml_Kbn3Qm25B', '2026:Ml_Kbn3Qm25B:1', '2026:Ml_L6N40S16O', '2026:Ml_L6N40S16O:1869194689', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qm25A', 'Usn:Kbn3Qm25B', 'Usn:L6N40S16O', 'Vguid:Tag:Reuters.Com']",2026-04-09T17:53:49.661536Z,"['crwv', 'meta', 'msft', 'nvda']"
94372654,2026-04-09T15:32:27.658000Z,"Meta, Amazon, X.AI Pressed by Key Senator on Child Exploitation",https://www.bloomberg.com/news/articles/2026-04-09/meta-amazon-x-ai-pressed-by-key-senator-on-child-exploitation,,bloomberg.com,"['Consumer Cyclical', 'Stock', 'Technology', 'Tiingo Top']",2026-04-09T18:14:28.195640Z,"['amzn', 'meta']"
94364444,2026-04-09T13:51:46.631000Z,Wall Street pnalise par la fragilit de la trve au Moyen-Orient et des indicateurs mitigs,https://www.reuters.com/fr/affaires/wall-street-pnalise-par-la-fragilit-de-la-trve-au-moyen-orient-et-des-2026-04-09/,,reuters.com,"['2026:Ml_Kbn3Qm1Ic', '2026:Ml_Kbn3Qm1Ic-Ofrbs', '2026:Ml_Kbn3Qm1Ic-Ofrbs:1', '2026:Ml_Kbn3Qm1Ic:1', '2026:Ml_Kbn3Qm1Id', '2026:Ml_Kbn3Qm1Id-Ofrbs', '2026:Ml_Kbn3Qm1Id-Ofrbs:1', '2026:Ml_Kbn3Qm1Id:1', '2026:Ml_L8N40S194', '2026:Ml_L8N40S194:1920593963', 'Energy', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qm1Ic', 'Usn:Kbn3Qm1Ic-Ofrbs', 'Usn:Kbn3Qm1Id', 'Usn:Kbn3Qm1Id-Ofrbs', 'Usn:L8N40S194', 'Vguid:Tag:Reuters.Com']",2026-04-09T14:06:30.722946Z,"['apld', 'crwv', 'cvx', 'meta']"
94362432,2026-04-09T12:52:19.725000Z,CoreWeave Tapping Junk Debt Market After Meta AI Computing Deal,https://www.bloomberg.com/news/articles/2026-04-09/coreweave-tapping-junk-debt-market-after-meta-ai-computing-deal,,bloomberg.com,"['Financial Services', 'Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-09T13:04:45.278986Z,"['crwv', 'gs', 'jpm', 'meta', 'ms']"
94361848,2026-04-09T12:46:09.752000Z,Meta e CoreWeave aprofundam parceria em nuvem de IA com novo acordo de US$21 bi,https://www.reuters.com/pt/tecnologia/MTASKYIFPFJH7PJTDG6QOIMSHM-2026-04-09/,,reuters.com,"['2026:Ml_Kbn3Qm1C3', '2026:Ml_Kbn3Qm1C3:1', '2026:Ml_Kbn3Qm1C4', '2026:Ml_Kbn3Qm1C4:1', '2026:Ml_L6N40S0Si', '2026:Ml_L6N40S0Si:1636588900', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qm1C3', 'Usn:Kbn3Qm1C4', 'Usn:L6N40S0Si', 'Vguid:Tag:Reuters.Com']",2026-04-09T12:55:49.520362Z,"['crwv', 'meta']"
