id,published_date,title,source,tags,crawl_date,tickers,day_of_week
97163407,2026-07-13,"Meta Is Putting Instagram AI Behind a Paywall, and the Cost Math Explains Why",techtimes.com,"('Adam Mosseri', 'Ai', 'Ai Inference Costs', 'Artificial Intelligence', 'ETF', 'Financial Services', 'Instagram', 'Instagram Ai Subscription', 'Meta', 'Meta Ai Paywall', 'Social Media Subscriptions', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('aaic', 'ai', 'ai', 'bnpqy', 'meta', 'meta', 'meta', 'metv')",1
97163717,2026-07-13,Jim Cramer's top 10 things to watch in the stock market Monday,cnbc.com,"('Breaking News: Markets', 'Consumer Cyclical', 'ETF', 'Financial Services', 'Healthcare', 'Industrials', 'Investment Strategy', 'Markets', 'Stock', 'Technology', 'Tiingo Top', 'Unknown Sector')",2026-07-13,"('aapl', 'aapl', 'cof', 'deck', 'hon', 'hon', 'hum', 'hum', 'ihf', 'intc', 'intc', 'jpm', 'jpm', 'meta', 'meta', 'meta', 'metv', 'mu', 'mu', 'qqq', 'qqq', 'rok', 'rok', 'skhyv', 'sndk', 'sndk', 'sndk', 'soxx', 'tsm', 'xle', 'xlk', 'xlv')",1
97163947,2026-07-13,Meta's Louisiana AI Campus Could Top $250 Billion Investment,gurufocus.com,"('ETF', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv', 'owl')",1
97163728,2026-07-13,"First Look: Oil Surges, Tech Stocks Dip, Meta Expands AI Push",gurufocus.com,"('Consumer Cyclical', 'ETF', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('aapl', 'aapl', 'googl', 'meta', 'meta', 'meta', 'metv', 'skhy', 'tsla', 'tsla', 'wbd', 'wbd')",1
97165179,2026-07-13,Meta Expands Louisiana AI Data Centre to 5GW as Investment Tops $50 Billion (META),finance.yahoo.com,"('Ai Applications', 'ETF', 'Earthjustice', 'Louisiana', 'Meta', 'Richland Parish', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97162802,2026-07-13,"Meta Invests Billions In AI, CSAM Ads Still Active On Instagram",forbes.com,"('Ai', 'Bbc', 'ETF', 'Financial Services', 'India', 'Instagram', 'Meta', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('aaic', 'ai', 'ai', 'meta', 'meta', 'meta', 'metv')",1
97170377,2026-07-13,Meta’s AI data center cost went from $10 billion to $50 billion in under 2 years—and split the town in two,fortune.com,"('Data Centers', 'ETF', 'Meta', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97162810,2026-07-13,Meta expands Louisiana Hyperion data center to 5GW and $50 billion,finance.yahoo.com,"('Data Center', 'ETF', 'Financial Services', 'Gigawatts', 'Jeff Landry', 'Louisiana', 'Meta', 'Richland Parish', 'Stock', 'Technology', 'Unknown Sector', 'Utilities')",2026-07-13,"('bcf', 'bgio', 'blk', 'eaa', 'ela', 'elb', 'elu', 'etr', 'ezt', 'meta', 'meta', 'meta', 'metv')",1
97161669,2026-07-13,Daily: Apple Lawsuit Accuses OpenAI Of Stealing Trade Secrets,forbes.com,"('Airline', 'Dating App', 'ETF', 'Facebook', 'Forbes Daily', 'Instagram', 'Letter', 'Mark Zuckerberg', 'Meta', 'Nasdaq', 'Sk Hynix', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97161328,2026-07-13,EU eyes social media curbs for children,scmp.com,"('Alphabet', 'Australia', 'Britain', 'Brussels', 'China', 'ETF', 'European Commission', 'European Union', 'Facebook', 'India', 'Instagram', 'Meta', 'Stock', 'Technology', 'Tiktok', 'United States', 'Unknown Sector', 'Ursula Von Der Leyen', 'Youtube')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97161149,2026-07-13,"Meta Expands Supercomputer Project in Louisiana, Total Investment Exceeds $500 Billion",gurufocus.com,"('ETF', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97161140,2026-07-13,Meta Expands AI Data Center Investment to $50B in Louisiana (META),gurufocus.com,"('ETF', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97161117,2026-07-13,META DCF Analysis: Intrinsic Value $868 vs Price $669,gurufocus.com,"('ETF', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97161752,2026-07-13,AI Data Center Spending Is Outpacing Every Forecast on Wall Street. These 2 Stocks Are the Best Pick-and-Shovel Plays.,fool.com,"('Amzn', 'C15Fada9-F86B-4267-8B23-Cbaffcb062F2', 'Consumer Cyclical', 'ETF', 'Financial Services', 'Goog', 'Googl', 'Gs', 'Investing', 'Meta', 'Msft', 'Mu', 'Nvda', 'Stock', 'Technology', 'Technology And Telecom', 'Tsm', 'Unknown Sector')",2026-07-13,"('amzn', 'amzn', 'goog', 'goog', 'googl', 'gs', 'gs', 'meta', 'meta', 'meta', 'metv', 'msft', 'msft', 'mu', 'mu', 'nvda', 'nvda', 'tsm')",1
97159340,2026-07-13,Meta expands Louisiana data center to 5 gigawatts compute capacity,finance.yahoo.com,"('Center Project', 'Data Center', 'Donald Trump', 'ETF', 'Louisiana', 'Meta', 'Richland Parish', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97159700,2026-07-13,Meta expands Louisiana data center to 5 gigawatts compute capacity,finance.yahoo.com,"('Center Project', 'Data Center', 'Donald Trump', 'ETF', 'Louisiana', 'Meta', 'Richland Parish', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97159699,2026-07-13,Meta expands Louisiana data center to 5 gigawatts compute capacity,finance.yahoo.com,"('Center Project', 'Data Center', 'Donald Trump', 'ETF', 'Louisiana', 'Meta', 'Richland Parish', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97158504,2026-07-13,Delhi HC orders Meta to take down ‘pirated’ Zee content from Facebook,livemint.com,"('Copyright Infringement', 'CryptoCurrency', 'Delhi Hc', 'Delhi High Court', 'ETF', 'Facebook', 'Facebook Copyright', 'Facebook Piracy', 'Justice Anup Jairam Bhambhani', 'Meta', 'Meta Copyright Case', 'Meta Platforms', 'Pirated Content', 'Stock', 'Technology', 'Unknown Sector', 'Zee Entertainment', 'Zee Entertainment Copyright', 'Zee Vs Meta', 'Zeel')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97162144,2026-07-13,"Meta expands Louisiana data center in $50B AI push, boosting rural community",finance.yahoo.com,"('Data Center', 'ETF', 'Louisiana', 'Meta', 'Richland Parish', 'Stock', 'Technology', 'Unknown Sector', 'Utilities')",2026-07-13,"('ela', 'elb', 'elu', 'meta', 'meta', 'meta', 'metv')",1
97158215,2026-07-13,"Meta's Louisiana data center investment to reach $50 billion, aided by generous tax incentives",cnbc.com,"('Breaking News: Technology', 'Business', 'Computing', 'Consumer Cyclical', 'ETF', 'Internet', 'Social Media', 'Stock', 'Technology', 'Unknown Sector', 'Wireless')",2026-07-13,"('amzn', 'amzn', 'googl', 'meta', 'meta', 'meta', 'metv', 'msft', 'msft', 'obdc', 'owl')",1
97158097,2026-07-13,"Meta submits reply on Instagram CSAM ads, government reviewing response: IT secretary",livemint.com,"('CryptoCurrency', 'ETF', 'Meta', 'Meta Csa', 'Meta India', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97158418,2026-07-13,"Ranking the ""Magnificent 7"" Stocks by Free-Cash-Flow Yield",fool.com,"('194D7787-9Cb7-4181-9A1B-Ed5B2Ea32C51', 'Aapl', 'Amzn', 'Consumer Cyclical', 'ETF', 'Goog', 'Googl', 'Investing', 'Meta', 'Msft', 'Nvda', 'Stock', 'Technology', 'Technology And Telecom', 'Tsla', 'Unknown Sector')",2026-07-13,"('aapl', 'aapl', 'amzn', 'amzn', 'goog', 'goog', 'googl', 'meta', 'meta', 'meta', 'metv', 'msft', 'msft', 'nvda', 'nvda', 'tsla', 'tsla')",1
97158803,2026-07-13,"The Zacks Analyst Blog Highlights Space Exploration Technologies, Meta, The Boeing and Value Line",zacks.com,"('Consumer Cyclical', 'ETF', 'Industrials', 'Press Releases', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('ba', 'ba', 'meta', 'meta', 'meta', 'metv', 'spcx', 'spcx', 'valu')",1
97156835,2026-07-13,Tencent's Hy3 Bets On AI Agents Over Model Size,forbes.com,"('Anthropic', 'Anthropic China', 'China', 'ETF', 'Mark Zuckerberg', 'Meta', 'Stock', 'Technology', 'Tencent', 'Tencent Hy3', 'Tencent Yaoshunyu', 'Unknown Sector', 'Yaoshunyu', 'Zuckerberg')",2026-07-13,"('meta', 'meta', 'meta', 'metv', 'tcehy')",1
97156463,2026-07-13,Cathie Wood Is Doubling Down on This AI Stock During the Sell-Off,fool.com,"('7De0877E-7F53-428D-96A4-E83B4D997995', 'Arkk', 'Crwv', 'ETF', 'Investing', 'Meta', 'Stock', 'Technology', 'Technology And Telecom', 'Unknown Sector')",2026-07-13,"('arkk', 'crwv', 'crwv', 'meta', 'meta', 'meta', 'metv')",1
97157738,2026-07-13,Apple’s extraordinary OpenAI allegations,fortune.com,"('Apple', 'Art Museums', 'ETF', 'Fortune Tech', 'Ipos', 'James Murdoch', 'Meta', 'Museums', 'No Copyright', 'Openai', 'Samsung', 'South Korea', 'Spacex', 'Stock', 'Taiwan Semiconductor', 'Taiwan Semiconductor Manufacturing', 'Technology', 'Tsmc', 'Unknown Sector')",2026-07-13,"('meta', 'meta', 'meta', 'metv')",1
97154693,2026-07-13,Jim Cramer Says Comparing the Mag 7 Is a Mistake: Here Are 5 Reasons Each Stock Is Different,finance.yahoo.com,"('Basic Materials', 'Consumer Cyclical', 'ETF', 'Energyx', 'General Motors', 'Growth Curve', 'Jim Cramer', 'Lithium', 'Meta', 'Microsoft', 'Q1 Revenue', 'Revenue Growth', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('aapl', 'amzn', 'gm', 'googl', 'meta', 'meta', 'meta', 'metv', 'msft', 'nvda', 'pkx', 'tsla')",1
97154640,2026-07-13,Meta Axed Instagram AI Feature That Generated Anyone's Likeness Without Consent,techtimes.com,"('Ai', 'Artificial Intelligence', 'Consumer Cyclical', 'Deepfake', 'ETF', 'Financial Services', 'India', 'Instagram', 'Meta', 'Meta Instagram Ai Consent', 'Muse Image', 'Privacy', 'Sag-Aftra Meta Muse Image', 'Stock', 'Technology', 'Unknown Sector')",2026-07-13,"('aaic', 'ai', 'ai', 'dis', 'meta', 'meta', 'meta', 'metv')",1
97154466,2026-07-13,"Florida Lottery Fantasy 5, Cash Pop results for July 12, 2026",aol.com,"('ETF', 'Fb', 'Florida Lottery', 'Stock', 'Technology', 'Unknown Sector', 'Winning Fantasy 5 Numbers', 'Winning Pick 3 Numbers', 'Winning Pick 4 Numbers')",2026-07-13,"('fb', 'meta')",1
97155091,2026-07-13,"Florida Lottery Fantasy 5, Cash Pop results for July 12, 2026",aol.com,"('ETF', 'Fb', 'Florida Lottery', 'Stock', 'Technology', 'Unknown Sector', 'Winning Fantasy 5 Numbers', 'Winning Pick 3 Numbers', 'Winning Pick 4 Numbers')",2026-07-13,"('fb', 'meta')",1
97154420,2026-07-13,"Virginia Lottery Pick 3 Night, Pick 3 Day results for July 12, 2026",aol.com,"('ETF', 'Fb', 'Stock', 'Technology', 'Unknown Sector', 'Virginia Lottery')",2026-07-13,"('fb', 'meta')",1
97154645,2026-07-13,"Virginia Lottery Pick 3 Night, Pick 3 Day results for July 12, 2026",aol.com,"('ETF', 'Fb', 'Stock', 'Technology', 'Unknown Sector', 'Virginia Lottery')",2026-07-13,"('fb', 'meta')",1
97153863,2026-07-13,Why Meta Platforms Stock Surged This Week,fool.com,"('Ae94519C-1845-4Dd7-Ab8E-55499F08B779', 'Amd', 'Avgo', 'ETF', 'Investing', 'Meta', 'Nvda', 'Stock', 'Technology', 'Technology And Telecom', 'Tsm', 'Unknown Sector')",2026-07-13,"('amd', 'avgo', 'avgo', 'meta', 'meta', 'meta', 'metv', 'nvda', 'nvda', 'tsm')",1
97153140,2026-07-13,"Trai wants Meta, Google to share spam reports with telcos",livemint.com,"('Anti-Spam Framework India', 'CryptoCurrency', 'Dlt Platform', 'Dnd App', 'ETF', 'Google', 'Google Phone Dialer Spam', 'Meta', 'Spam Call Regulation India', 'Stock', 'Technology', 'Telecom Operators Spam Data', 'Telecom Spam Complaints', 'Trai', 'Trai Spam Regulations', 'Truecaller Trai', 'Unknown Sector', 'Unsolicited Commercial Communication', 'Whatsapp Spam Complaints', 'Whatsapp Spam Reporting')",2026-07-13,"('goog', 'googl', 'meta', 'meta', 'meta', 'metv')",1
