date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2026-08-26T00:00:00.000Z,576.14,593.34,561.88,590.31,31416337,576.14,593.34,561.88,590.31,31416337,0.0,1.0
2026-08-27T00:00:00.000Z,571.1,588.39,567.62,576.48,15221385,571.1,588.39,567.62,576.48,15221385,0.0,1.0
